heat, value, length
14 29 579
15 29 617
16 29 601
17 29 641
18 29 625
19 29 629
5 29 421
6 29 437
7 29 469
8 29 499
9 29 521
10 29 543
11 29 531
12 29 583
13 29 597
14 29 609
15 29 615
16 29 613
17 30 641
18 29 619
19 30 625
5 28 365
6 29 419
7 29 461
8 30 511
9 30 507
10 30 563
11 30 559
12 30 589
13 30 625
14 30 641
15 30 685
16 30 699
17 30 653
18 30 655
19 30 639
5 30 441
6 30 457
7 30 495
8 30 537
9 30 543
10 30 597
11 30 585
12 30 621
13 30 623
14 30 695
15 30 681
16 29 652
17 30 669
18 30 687
19 30 689
5 29 399
6 29 433
7 29 459
8 29 491
9 29 505
10 29 541
11 29 537
12 29 565
13 30 621
14 30 613
15 30 651
16 30 645
17 30 663
18 30 647
19 30 647
5 30 405
6 29 387
7 29 461
8 28 437
9 29 509
10 29 521
11 29 549
12 29 559
13 29 605
14 30 647
15 30 665
16 30 673
17 30 669
18 30 651
19 30 663
5 29 385
6 29 429
7 29 431
8 29 449
9 29 485
10 29 513
11 29 537
12 29 559
13 29 581
14 29 609
15 30 631
16 30 683
17 29 629
18 30 655
19 29 617
5 29 425
6 29 423
7 29 459
8 29 483
9 29 515
10 29 535
11 29 557
12 29 581
13 29 615
14 29 635
15 30 653
16 30 673
17 30 679
18 30 695
19 29 653
5 29 390
6 29 436
7 29 422
8 29 466
9 29 478
10 30 547
11 29 518
12 29 560
13 29 570
14 29 596
15 30 633
16 29 618
17 30 635
18 30 639
19 30 633
5 29 417
6 29 441
7 29 457
8 29 477
9 29 501
10 29 505
11 29 557
12 29 567
13 29 621
14 29 623
15 30 693
16 30 723
17 30 697
18 30 675
19 30 675
5 29 377
6 29 425
7 29 437
8 29 479
9 29 475
10 30 541
11 29 513
12 29 541
13 29 559
14 29 605
15 30 647
16 29 633
17 30 665
18 29 607
19 29 601
5 30 407
6 30 439
7 30 495
8 30 477
9 30 541
10 30 543
11 30 581
12 30 589
13 30 619
14 30 657
15 30 679
16 30 657
17 30 679
18 30 649
19 30 633
5 28 367
6 29 435
7 29 435
8 29 469
9 29 503
10 29 521
11 29 553
12 29 571
13 29 603
14 29 625
15 29 621
16 30 699
17 29 611
18 29 621
19 29 609
5 30 421
6 28 416
7 30 479
8 30 507
9 30 541
10 30 553
11 30 577
12 30 621
13 30 629
14 30 641
15 30 677
16 30 665
17 30 683
18 30 685
19 30 665
5 30 413
6 30 423
7 29 459
8 30 483
9 29 497
10 30 537
11 29 545
12 30 583
13 30 617
14 30 625
15 30 655
16 30 653
17 30 685
18 30 691
19 30 677
5 29 412
6 29 456
7 29 460
8 29 490
9 29 530
10 29 564
11 29 570
12 29 576
13 29 598
14 29 598
15 30 659
16 29 638
17 30 677
18 30 685
19 30 651
5 29 402
6 29 424
7 29 454
8 28 442
9 29 508
10 29 520
11 29 560
12 29 566
13 29 608
14 29 604
15 29 610
16 29 630
17 29 600
18 29 602
19 29 598
5 27 373
6 28 401
7 29 439
8 29 453
9 29 501
10 28 475
11 29 535
12 29 549
13 30 623
14 29 605
15 29 645
16 29 625
17 30 643
18 30 625
19 29 597
5 29 429
6 29 459
7 29 453
8 29 483
9 29 507
10 29 551
11 29 555
12 29 599
13 29 609
14 29 647
15 30 659
16 30 655
17 30 675
18 29 649
19 29 655
5 30 403
6 29 393
7 30 483
8 30 509
9 28 471
10 29 515
11 30 581
12 30 609
13 30 625
14 30 627
15 30 681
16 30 657
17 30 661
18 30 643
19 30 637
5 28 359
6 29 424
7 30 469
8 29 488
9 29 496
10 29 516
11 29 546
12 29 556
13 29 590
14 29 604
15 29 634
16 29 610
17 29 574
18 29 604
19 29 562
5 27 360
6 29 439
7 29 444
8 29 508
9 29 490
10 30 553
11 29 552
12 30 599
13 29 588
14 30 657
15 30 627
16 30 675
17 30 683
18 30 657
19 29 622
5 29 401
6 28 397
7 29 449
8 29 493
9 29 489
10 29 529
11 29 539
12 29 553
13 29 585
14 30 627
15 29 607
16 30 695
17 30 667
18 30 677
19 29 611
5 30 433
6 30 459
7 30 477
8 30 515
9 30 521
10 30 561
11 30 567
12 30 597
13 30 643
14 30 629
15 30 693
16 30 679
17 30 689
18 30 675
19 29 647
5 29 405
6 30 447
7 30 493
8 30 509
9 30 551
10 30 573
11 30 605
12 30 609
13 30 617
14 30 633
15 30 641
16 30 625
17 30 637
18 30 643
19 30 625
5 29 406
6 28 398
7 29 488
8 29 508
9 29 518
10 29 552
11 29 570
12 29 602
13 30 675
14 29 668
15 30 685
16 30 691
17 30 657
18 30 669
19 30 683
5 30 441
6 30 455
7 30 503
8 30 507
9 30 573
10 30 573
11 30 635
12 30 623
13 30 633
14 30 651
15 30 695
16 30 665
17 30 665
18 30 641
19 30 665
5 29 381
6 29 419
7 30 471
8 30 481
9 30 519
10 30 541
11 30 567
12 30 595
13 30 645
14 30 637
15 30 651
16 30 679
17 30 685
18 30 665
19 29 599
5 29 373
6 29 395
7 29 427
8 29 441
9 30 499
10 29 507
11 29 513
12 29 539
13 29 579
14 29 581
15 30 649
16 29 595
17 30 665
18 29 605
19 30 645
5 28 373
6 28 403
7 28 425
8 30 495
9 29 481
10 30 575
11 29 525
12 30 603
13 29 573
14 30 601
15 29 599
16 30 653
17 29 609
18 30 653
19 29 605
5 30 451
6 29 410
7 30 461
8 30 477
9 30 529
10 30 547
11 30 563
12 30 581
13 30 601
14 30 639
15 30 645
16 30 665
17 30 647
18 30 653
19 30 651
5 29 394
6 29 401
7 30 461
8 30 493
9 30 519
10 30 557
11 30 577
12 30 607
13 30 643
14 30 673
15 30 653
16 30 667
17 30 673
18 30 653
19 30 665
5 30 421
6 29 430
7 30 455
8 30 467
9 30 533
10 30 553
11 30 573
12 30 589
13 30 595
14 30 639
15 30 639
16 30 635
17 30 645
18 30 647
19 30 665
5 29 422
6 29 454
7 30 493
8 29 502
9 29 506
10 30 567
11 29 550
12 29 584
13 29 590
14 29 634
15 30 671
16 30 719
17 29 656
18 29 644
19 29 618
5 30 433
6 29 434
7 30 485
8 29 500
9 30 555
10 30 539
11 30 577
12 30 581
13 30 623
14 30 631
15 30 645
16 30 685
17 30 691
18 30 677
19 30 655
5 29 410
6 28 408
7 29 446
8 29 474
9 29 496
10 29 540
11 29 540
12 29 572
13 29 572
14 30 645
15 30 629
16 29 650
17 30 651
18 30 659
19 29 626
5 29 433
6 29 461
7 29 475
8 29 525
9 29 549
10 29 561
11 29 583
12 29 609
13 30 631
14 30 661
15 30 655
16 30 713
17 30 675
18 30 677
19 30 651
5 28 372
6 28 408
7 29 452
8 29 488
9 29 514
10 29 516
11 29 568
12 29 566
13 29 594
14 30 611
15 29 624
16 29 628
17 29 634
18 29 644
19 29 614
5 28 394
6 29 441
7 29 491
8 29 485
9 29 547
10 29 537
11 29 611
12 29 577
13 29 657
14 29 633
15 29 709
16 29 685
17 30 679
18 30 665
19 30 665
5 29 394
6 29 428
7 29 450
8 29 494
9 29 504
10 29 542
11 29 544
12 29 584
13 29 588
14 29 622
15 30 633
16 30 631
17 30 647
18 30 637
19 29 604
5 29 403
6 29 437
7 29 451
8 29 473
9 29 513
10 29 533
11 29 551
12 29 571
13 29 613
14 30 627
15 29 653
16 30 647
17 30 647
18 30 645
19 30 651
5 28 399
6 28 411
7 30 485
8 30 511
9 30 525
10 30 565
11 30 579
12 30 589
13 30 615
14 30 667
15 30 635
16 30 697
17 30 685
18 30 681
19 30 683
5 29 385
6 28 380
7 30 487
8 30 505
9 30 537
10 30 565
11 30 595
12 30 607
13 30 627
14 30 647
15 30 671
16 30 659
17 30 669
18 30 657
19 30 651
5 29 408
6 29 426
7 29 454
8 29 470
9 29 502
10 29 518
11 29 540
12 29 556
13 29 592
14 30 631
15 30 629
16 30 651
17 30 643
18 30 653
19 29 602
5 30 423
6 30 447
7 30 455
8 30 501
9 30 531
10 30 549
11 30 571
12 30 595
13 30 621
14 30 635
15 30 611
16 30 629
17 30 647
18 30 657
19 30 663
5 30 421
6 30 445
7 30 477
8 30 501
9 30 521
10 30 583
11 30 571
12 30 607
13 30 647
14 30 651
15 30 637
16 30 667
17 30 657
18 30 667
19 30 681
5 29 403
6 29 427
7 30 477
8 30 509
9 30 539
10 30 551
11 30 585
12 30 599
13 30 631
14 30 645
15 30 673
16 30 699
17 30 691
18 30 671
19 30 661
5 28 385
6 29 412
7 28 447
8 29 478
9 29 542
10 29 542
11 29 568
12 29 576
13 29 596
14 29 628
15 29 612
16 29 650
17 29 608
18 29 628
19 29 616
5 28 373
6 28 389
7 29 433
8 29 453
9 29 513
10 29 513
11 29 575
12 29 565
13 29 615
14 29 599
15 30 649
16 30 655
17 30 661
18 30 661
19 29 615
5 29 437
6 28 417
7 30 481
8 30 511
9 30 523
10 30 561
11 30 573
12 30 597
13 30 611
14 30 639
15 30 643
16 29 640
17 29 636
18 30 687
19 29 636
5 30 411
6 30 435
7 30 487
8 30 503
9 30 541
10 30 553
11 30 579
12 30 585
13 30 617
14 30 661
15 30 649
16 30 671
17 30 673
18 30 675
19 30 673
5 29 385
6 29 417
7 29 437
8 30 511
9 30 533
10 29 515
11 29 547
12 29 569
13 29 593
14 29 585
15 30 645
16 30 655
17 29 609
18 30 667
19 30 665
5 30 443
6 30 455
7 29 437
8 30 509
9 30 541
10 30 575
11 30 573
12 30 605
13 30 625
14 30 649
15 30 663
16 30 671
17 30 675
18 30 661
19 29 605
5 29 406
6 29 434
7 30 471
8 29 480
9 29 504
10 29 532
11 29 534
12 29 592
13 29 636
14 29 602
15 29 640
16 29 604
17 29 616
18 29 598
19 29 612
5 29 412
6 29 426
7 29 442
8 30 511
9 29 498
10 29 536
11 29 560
12 29 576
13 30 629
14 29 618
15 29 632
16 29 642
17 29 594
18 29 622
19 29 596
5 29 369
6 29 407
7 29 429
8 29 461
9 29 475
10 29 521
11 29 525
12 29 549
13 29 587
14 29 599
15 30 671
16 29 643
17 30 667
18 30 675
19 30 651
5 30 441
6 30 449
7 30 475
8 30 507
9 30 511
10 30 551
11 30 579
12 30 601
13 30 623
14 30 653
15 30 635
16 30 619
17 30 667
18 30 673
19 29 591
5 29 422
6 29 430
7 30 491
8 29 480
9 30 557
10 30 549
11 30 597
12 30 595
13 30 655
14 30 611
15 30 677
16 30 657
17 30 655
18 30 673
19 30 663
5 29 417
6 29 437
7 29 449
8 29 489
9 29 509
10 29 527
11 29 547
12 29 571
13 29 571
14 29 587
15 30 675
16 30 657
17 29 657
18 29 631
19 29 637
5 30 413
6 29 397
7 30 469
8 30 477
9 30 515
10 30 527
11 30 565
12 30 571
13 30 627
14 30 633
15 30 669
16 30 661
17 30 657
18 30 669
19 30 659
5 29 399
6 28 380
7 29 447
8 29 469
9 29 505
10 29 523
11 29 535
12 29 543
13 29 573
14 30 607
15 30 663
16 30 681
17 30 685
18 30 671
19 29 629
5 29 395
6 29 417
7 29 433
8 29 495
9 29 509
10 29 543
11 29 553
12 29 593
13 29 585
14 30 641
15 30 673
16 30 677
17 30 663
18 30 655
19 30 647
5 30 427
6 29 446
7 30 489
8 30 495
9 30 529
10 30 555
11 30 595
12 30 607
13 30 639
14 30 651
15 30 681
16 30 681
17 29 632
18 30 645
19 30 637
5 27 364
6 28 398
7 29 442
8 29 492
9 29 500
10 29 540
11 29 542
12 29 564
13 30 619
14 29 618
15 30 695
16 30 669
17 30 653
18 30 665
19 30 659
5 29 406
6 29 438
7 29 442
8 29 478
9 30 521
10 30 541
11 30 591
12 30 585
13 30 641
14 30 651
15 30 635
16 30 677
17 30 675
18 30 681
19 30 663
5 29 388
6 29 424
7 29 478
8 29 470
9 29 518
10 29 530
11 29 562
12 29 594
13 29 602
14 29 614
15 30 645
16 30 669
17 30 627
18 30 663
19 30 643
5 29 389
6 29 425
7 29 453
8 29 473
9 29 523
10 29 519
11 29 559
12 29 581
13 29 603
14 29 599
15 30 655
16 30 695
17 30 683
18 30 673
19 30 671
5 30 413
6 30 443
7 30 471
8 30 505
9 30 521
10 30 545
11 30 581
12 30 595
13 30 637
14 30 637
15 30 629
16 30 655
17 29 644
18 29 662
19 30 693

FINAL RESULT:30
heat: 5
length: 371
[('20', '6'), ('21', '20'), ('16', '9'), ('21', '11'), ('20', '3'), ('8', '14'), ('6', '8'), ('17', '10'), ('4', '1'), ('23', '17'), ('23', '12'), ('23', '14'), ('4', '5'), ('16', '6'), ('12', '25'), ('7', '15'), ('2', '1'), ('16', '22'), ('4', '16'), ('8', '10'), ('24', '5'), ('11', '5'), ('16', '18'), ('10', '14'), ('24', '9'), ('14', '19'), ('3', '21'), ('11', '8'), ('4', '24'), ('4', '6')]
